machine_id,shift,runtime,temperature,vibration,pressure,load,maintenance,time_to_failure
M004,night,745.54738,59.97606,22.70586,7.65152,66.76715,0,0.0
M004,day,756.46134,60.62919,23.20863,7.77833,66.17521,0,0.0
M004,night,757.90584,58.52971,23.24991,7.82196,68.89114,0,0.0
M004,day,768.96987,63.20015,23.84964,8.07021,66.118,1,0.0
M004,night,776.0673,62.62618,24.17529,8.18757,79.61139,0,0.0
M004,night,777.05795,63.99236,24.27932,8.24751,79.03689,0,0.0
M004,night,787.84837,57.19444,24.62185,8.39954,68.52018,1,0.0
M004,day,798.94874,66.03839,25.37759,8.59507,75.96741,0,0.0
M004,day,838.81875,64.68272,27.29606,9.26028,67.16129,0,0.0
M004,night,852.20537,61.04481,27.9277,9.54468,75.04998,0,0.0
M004,night,854.70534,57.60214,27.99193,9.50378,66.88811,1,0.0
M004,day,867.22341,65.51557,28.81616,9.79542,72.23957,1,0.0
M004,night,875.78407,62.83397,29.21536,10.0214,70.95105,0,0.0
M004,night,881.62911,59.20135,29.45266,10.08916,67.74669,0,0.0
M004,day,883.82825,61.2872,29.65052,10.13104,63.70004,0,0.0
M004,night,889.6132,63.7313,29.97617,10.29153,76.97877,0,0.0
M004,day,915.28636,67.37831,31.49323,10.75963,70.41995,0,0.0
M004,day,936.08362,66.40404,32.63739,11.16255,64.79675,0,0.0
M004,day,957.45963,63.79998,33.83386,11.57445,61.07229,0,0.0
M004,night,983.26742,62.07041,35.31658,12.06873,75.00649,0,0.0
M004,night,995.89962,65.79064,36.16575,12.5288,74.55347,0,0.0
M004,night,9.52557,48.80265,4.99895,0.12273,77.93663,0,969.4134
M004,day,12.63859,49.4496,5.02109,0.12086,67.80199,0,984.64484
M004,night,19.6804,46.10697,4.9102,0.03099,65.02634,0,983.42576
M004,day,36.08749,49.94432,5.09319,0.21455,66.89517,0,967.26586
M004,day,47.23919,50.48023,5.13054,0.26831,64.5101,0,947.1835
M004,night,54.02084,52.94921,5.20825,0.35472,76.71414,1,1015.70669
M004,day,54.12433,54.61306,5.25051,0.33253,74.82003,0,928.67939
M004,night,54.32999,50.95393,5.18301,0.32525,78.06988,0,922.36029
M004,day,65.1505,46.60567,5.12964,0.25275,66.15879,0,943.78083
M004,night,71.83084,49.05154,5.24229,0.32683,67.79009,0,920.01042
M004,day,78.03133,53.96507,5.35571,0.45181,75.11224,0,901.34444
M004,day,91.2591,48.95035,5.29817,0.41338,71.54525,0,897.03872
M004,night,105.45179,51.28626,5.4664,0.59053,73.38679,0,860.60904
M004,night,108.2494,49.72432,5.51267,0.60279,74.75667,1,958.78574
M004,day,118.56416,52.33625,5.63711,0.67244,70.04926,0,846.58335
M004,night,120.00956,49.18717,5.57846,0.641,73.63583,0,865.08514
M004,night,137.87555,47.44373,5.67122,0.65464,68.20819,0,835.05791
M004,night,138.54579,47.30987,5.67409,0.76572,68.59482,0,831.34979
M004,day,145.00287,53.55044,5.83718,0.73633,71.17525,0,822.57298
M004,day,149.93548,57.66995,5.99372,0.86626,74.03122,0,805.86255
M004,night,150.5216,54.1805,5.93166,0.8979,74.78306,0,814.06061
M004,night,156.06271,51.59508,5.93375,0.88918,70.19547,1,913.75735
M004,day,162.71136,50.23944,5.98148,0.77045,63.60182,0,810.07953
M004,night,171.21086,51.45385,6.10995,0.95277,74.40594,0,790.6866
M004,night,171.77609,53.34658,6.16423,1.0595,80.26851,0,794.61686
M004,day,175.44524,55.40324,6.23713,1.02241,76.56366,0,778.3924
M004,night,181.98619,47.49441,6.10338,0.93452,69.59873,1,880.54528
M004,night,190.332,49.72684,6.3009,0.97678,69.41189,0,780.46496
M004,night,190.54288,50.48307,6.29721,1.03052,70.58576,0,780.15401
M004,night,199.83514,53.18773,6.47355,1.11463,71.83233,0,735.16158
M004,day,204.62763,52.57724,6.54761,1.18678,72.9375,0,761.44837
M004,night,219.45636,54.71851,6.79794,1.30077,77.77325,0,720.13435
M004,night,237.25709,49.42506,6.91744,1.2866,64.84673,0,718.79671
M004,night,244.23225,54.89575,7.14142,1.49309,74.94546,0,680.31468
M004,day,245.69415,57.10129,7.23785,1.53658,74.67524,0,686.77111
M004,night,253.28188,52.37276,7.25575,1.60433,73.99332,0,670.41037
M004,night,263.40622,52.70957,7.4391,1.57724,75.5618,0,667.68293
M004,night,286.85201,51.65774,7.80502,1.84548,71.87837,0,643.48948
M004,night,299.17148,53.5599,8.05059,2.01188,78.95874,0,626.7814
M004,day,323.10976,56.02071,8.59201,2.13178,70.23426,0,574.02114
M004,night,337.68319,57.51822,8.91049,2.25146,79.11876,0,544.39308
M004,day,340.07512,58.53988,9.03539,2.37845,74.70902,0,551.74878
M004,night,386.66514,56.734,10.0286,2.72829,74.62109,0,489.00943
M004,day,407.52009,56.71716,10.57726,3.01244,70.5695,0,454.69557
M004,night,410.63851,59.19414,10.65545,3.12083,77.05676,1,531.93672
M004,day,428.68149,54.23041,11.06285,3.23014,71.08421,0,398.71945
M004,day,432.86529,56.98598,11.23468,3.26544,68.20506,0,389.49855
M004,night,444.36507,55.43163,11.51165,3.38474,74.85627,0,377.74726
M004,day,445.5296,57.37473,11.62395,3.3131,62.8899,0,375.61307
M004,night,445.63804,54.10566,11.55083,3.43366,73.35553,0,367.17765
M004,day,501.66817,55.48525,13.17288,4.0453,63.32203,0,285.73985
M004,night,502.65721,56.5705,13.27869,4.06636,68.53828,0,271.95024
M004,day,506.7579,60.9724,13.47135,4.18569,74.79323,0,259.34676
M004,day,524.27936,53.74275,13.87696,4.40488,69.64414,0,236.82723
M004,day,524.79218,57.09636,13.98429,4.36693,66.85449,0,247.71653
M004,day,532.07284,61.84788,14.30187,4.52145,75.14776,0,224.3488
M004,day,538.22733,60.3641,14.46737,4.62772,73.6744,0,213.78014
M004,day,538.58803,62.75505,14.5496,4.5697,69.85809,0,195.48416
M004,night,544.97246,55.56813,14.63417,4.65747,68.78195,0,199.11916
M004,night,545.0942,54.09264,14.59743,4.55955,67.59327,0,197.61384
M004,night,570.95984,55.04688,15.51792,4.94178,65.60489,0,146.38564
M004,day,573.76874,57.91786,15.67146,4.92198,66.12263,0,139.58858
M004,day,595.46211,57.73169,16.4391,5.31511,69.91108,0,108.65129
M004,day,619.47343,56.4031,17.33456,5.72679,72.68627,0,40.84424
M004,day,631.11935,64.82498,17.94333,5.92385,75.18184,0,6.28716
M004,day,641.94722,58.34958,18.29182,5.97689,60.46008,1,105.31106
M004,night,667.43704,55.2928,19.17025,6.33389,70.29819,0,0.0
M004,night,669.17472,58.81282,19.34209,6.34658,68.53033,0,0.0
M004,night,669.48545,58.24486,19.37696,6.44896,71.31443,0,0.0
M004,day,691.4201,58.29899,20.2178,6.7753,67.4372,0,0.0
M004,day,697.03145,63.19932,20.57353,6.87705,70.21215,0,0.0
M004,day,710.18894,57.61181,21.04912,6.9468,66.27494,0,0.0
M004,day,711.29493,58.49386,21.11613,7.06914,62.98775,0,0.0
M004,day,716.95899,57.72553,21.36965,7.10992,65.8693,0,0.0
M004,day,717.1837,60.26145,21.41732,7.15448,68.74856,0,0.0
M004,night,720.72255,59.87616,21.59431,7.21312,73.30171,0,0.0
M004,night,721.01985,60.83971,21.59715,7.25731,76.85588,0,0.0
M004,night,725.02363,63.07572,21.83479,7.32122,74.54396,0,0.0
M004,night,727.29883,62.82749,21.94198,7.46323,76.78068,1,0.0
M004,day,737.01945,59.16752,22.29402,7.48768,64.61524,0,0.0
M004,day,760.98338,59.45107,23.37923,7.95537,59.33824,0,0.0
M004,day,779.70578,64.01409,24.38832,8.23281,70.59801,0,0.0
M004,day,797.52989,68.49325,25.31368,8.62832,75.9174,0,0.0
M004,night,803.75659,64.0824,25.56371,8.77131,77.25925,0,0.0
M004,night,829.80917,60.4269,26.76765,9.11666,74.93163,0,0.0
M004,day,839.48585,63.14994,27.30857,9.31579,71.46744,0,0.0
M004,night,839.64177,62.21631,27.3273,9.34902,69.79278,0,0.0
M004,night,863.92788,62.46529,28.57877,9.72949,71.2846,0,0.0
M004,night,872.63228,62.85086,29.07962,9.96559,72.45578,0,0.0
M004,day,883.11281,61.1935,29.56787,10.13353,65.28439,0,0.0
M004,night,885.54555,60.23733,29.72701,10.18364,66.458,1,0.0
M004,day,909.21818,64.19748,31.11087,10.69133,68.46024,0,0.0
M004,day,936.74586,66.09605,32.66418,11.11735,71.66316,0,0.0
M004,day,943.8644,67.7912,33.11698,11.36727,68.40158,0,0.0
M004,day,952.68183,60.15867,33.46115,11.45885,65.86238,0,0.0
M004,day,957.01359,66.28335,33.88714,11.70287,70.2853,1,0.0
M004,day,966.56782,68.71015,34.4988,11.943,79.43788,0,0.0
M004,day,989.48393,70.5952,35.86238,12.44899,80.99498,1,0.0
M004,day,993.36848,67.74471,36.03884,12.35483,68.82133,0,0.0
M004,day,998.36357,64.41966,36.28125,12.50909,66.2457,1,0.0
M003,night,2.16076,48.74128,4.98168,0.22518,71.73716,0,1001.11795
M003,night,9.93045,49.59951,5.01115,0.16969,80.01037,0,997.46132
M003,night,20.22444,46.19926,4.93032,0.09955,65.14185,0,978.01792
M003,night,24.62072,48.90117,5.02775,0.21813,74.0355,0,992.799
M003,day,49.70142,50.41164,5.11704,0.26059,70.75522,0,933.83162
M003,day,75.95498,53.07315,5.34162,0.35897,70.28777,0,907.55634
M003,night,95.38119,48.96551,5.32156,0.53642,71.69181,0,902.29223
M003,night,96.97512,49.79952,5.39275,0.49297,77.15084,0,899.37613
M003,day,101.34377,56.00306,5.53985,0.54567,74.5824,0,861.00192
M003,night,111.69549,47.12822,5.41224,0.56937,68.42606,0,893.56716
M003,day,118.06185,50.11805,5.56552,0.60731,74.3941,0,861.14042
M003,day,133.49607,51.09073,5.69923,0.68978,70.90475,1,946.15908
M003,day,167.92773,51.21398,6.03203,0.908,72.45025,0,817.08479
M003,night,176.36327,53.81787,6.14609,1.00424,72.00172,0,781.2322
M003,night,198.82585,54.4621,6.44853,1.16297,74.87097,0,761.86103
M003,night,203.45722,49.86931,6.44095,1.13774,69.53627,0,757.77904
M003,day,210.22237,50.15437,6.52551,1.07648,63.44958,0,764.96272
M003,day,214.7981,52.24439,6.64664,1.37902,71.34171,1,857.06778
M003,night,227.91145,49.87285,6.74,1.33245,74.65916,0,731.81246
M003,night,239.93027,49.60989,6.92868,1.30485,70.41274,0,736.8809
M003,day,246.45997,57.34743,7.16428,1.56684,75.1768,0,696.48999
M003,night,253.37745,50.31933,7.17884,1.58813,70.12167,0,694.27266
M003,night,263.09492,51.6501,7.36712,1.53235,72.97359,0,687.78165
M003,day,294.09299,57.99445,8.04094,1.9563,84.58917,0,614.93093
M003,day,299.28419,55.61996,8.07073,1.91847,71.4086,0,617.26846
M003,night,313.7115,53.35813,8.304,2.10143,78.59505,1,706.58851
M003,day,315.15912,56.13234,8.39683,2.03259,72.10196,0,608.65214
M003,night,326.26699,51.22895,8.49878,2.09904,68.29909,0,586.51587
M003,day,333.59913,52.03101,8.65714,2.27287,67.52359,0,574.20781
M003,day,335.99182,54.41752,8.76391,2.23339,71.08062,0,567.15414
M003,night,363.85548,55.11744,9.39423,2.57333,74.35627,0,516.7205
M003,day,364.53223,58.99357,9.53049,2.59383,69.97192,1,620.40165
M003,night,374.32755,49.66558,9.50719,2.62592,69.01093,0,530.4244
M003,night,376.738,49.22232,9.57799,2.57715,68.92886,0,518.6897
M003,day,399.66326,49.20021,10.15882,2.88109,67.38469,0,476.67254
M003,night,409.66816,54.91855,10.5317,2.96478,73.9251,0,463.46566
M003,day,414.2263,58.51301,10.69124,3.08991,77.86269,0,435.60414
M003,day,439.79368,60.2197,11.39785,3.36506,74.94509,0,374.5856
M003,day,464.39666,58.38916,12.07793,3.67087,75.89001,0,358.51813
M003,day,477.83218,55.05552,12.38621,3.69087,62.79719,0,307.43502
M003,day,478.24942,55.24867,12.41834,3.73292,63.73086,1,425.90401
M003,day,484.2629,59.20019,12.65769,3.81236,70.36481,0,329.34863
M003,night,497.50283,51.04599,12.91328,4.02081,64.66492,1,397.12406
M003,day,499.3993,53.12326,13.00686,3.94107,64.63147,0,294.33033
M003,night,505.24447,55.75904,13.27119,4.09103,78.7307,1,381.00248
M003,day,523.0894,54.30108,13.72345,4.22087,66.87198,0,248.90778
M003,day,524.25159,52.78322,13.78164,4.25212,60.18917,0,272.02493
M003,day,535.2545,58.70175,14.27798,4.53579,74.43896,1,311.93649
M003,night,535.69709,59.47487,14.25497,4.53896,77.30745,0,213.38769
M003,night,539.55835,55.56447,14.32551,4.53174,75.98463,1,313.09005
M003,day,548.07269,55.18177,14.60836,4.62469,67.65942,0,196.04727
M003,night,558.33466,58.31871,15.01691,4.82464,76.73977,0,182.43502
M003,day,562.12961,58.85477,15.16668,4.88674,71.46468,0,174.42601
M003,day,576.49256,57.26516,15.64164,5.08122,68.1358,0,139.21621
M003,day,583.57195,60.97343,15.9697,5.1293,71.06234,0,125.05586
M003,day,588.51552,58.13836,16.07438,5.25045,71.32515,0,119.48815
M003,day,651.41412,61.66935,18.5437,6.20567,78.82319,0,0.0
M003,night,654.23842,60.78226,18.65167,6.18016,79.80132,1,68.79049
M003,night,658.44337,57.8691,18.71474,6.26293,74.63492,0,0.0
M003,night,659.53953,57.78865,18.8285,6.26387,74.74736,0,0.0
M003,night,671.24195,56.76777,19.2572,6.49041,73.65638,0,0.0
M003,day,675.02001,61.7068,19.51736,6.42119,72.31899,0,0.0
M003,day,681.00365,62.27843,19.74574,6.64084,75.96285,1,9.40426
M003,night,686.3827,55.47719,19.88033,6.57151,69.15851,0,0.0
M003,day,687.6858,55.75293,19.93785,6.59072,63.2139,0,0.0
M003,night,688.46155,54.13872,19.89511,6.65438,67.66229,0,0.0
M003,day,690.17695,58.57113,20.07916,6.61374,63.323,0,0.0
M003,night,692.04137,52.58302,20.07053,6.64212,67.84296,1,25.93368
M003,day,712.95758,56.00998,21.01706,7.01771,65.40207,0,0.0
M003,day,713.81805,56.83894,21.07602,6.86715,64.59045,0,0.0
M003,night,722.94984,60.20856,21.48669,7.16087,76.81832,0,0.0
M003,day,727.19722,63.0455,21.78704,7.31616,70.33754,0,0.0
M003,day,733.23514,58.95508,21.95942,7.35254,66.81201,0,0.0
M003,day,744.03548,59.11466,22.43689,7.63856,73.43484,0,0.0
M003,night,761.95811,58.58604,23.26406,7.80342,64.47596,0,0.0
M003,day,762.31742,58.1034,23.28315,7.90077,64.40852,0,0.0
M003,night,768.27579,57.38829,23.53736,7.98779,71.54393,0,0.0
M003,day,784.72179,56.66112,24.33629,8.27901,69.58606,0,0.0
M003,day,801.34857,62.30701,25.22168,8.55668,70.84734,0,0.0
M003,night,806.14215,57.55227,25.36566,8.6322,65.8828,0,0.0
M003,night,813.97515,58.40637,25.81332,8.82216,70.25689,0,0.0
M003,night,833.81296,57.81631,26.76557,9.02591,66.37972,0,0.0
M003,day,842.86475,63.15268,27.3546,9.31064,65.97729,1,0.0
M003,night,848.10812,61.66138,27.57235,9.35916,67.35964,0,0.0
M003,night,848.90044,60.33198,27.57391,9.34552,73.97623,0,0.0
M003,day,880.77679,58.90812,29.28358,9.97715,67.90997,0,0.0
M003,day,891.94088,65.41208,29.97805,10.28965,73.51394,0,0.0
M003,night,897.27338,60.06628,30.17057,10.30935,68.68666,0,0.0
M003,night,900.79193,60.01396,30.37998,10.38717,68.42285,0,0.0
M003,day,907.57204,59.06339,30.71524,10.56104,67.28776,1,0.0
M003,night,909.93951,58.28593,30.83017,10.56921,74.49841,0,0.0
M003,night,911.85141,60.71842,30.98064,10.56015,64.67522,0,0.0
M003,night,916.33776,62.87607,31.28375,10.68618,80.20767,0,0.0
M003,day,919.42288,64.19755,31.48051,10.83671,73.33571,0,0.0
M003,night,926.14348,58.61723,31.73158,10.92039,71.19757,0,0.0
M003,day,941.19224,66.73765,32.76409,11.24722,77.08484,0,0.0
M003,night,950.53334,59.01598,33.16285,11.4161,69.66364,0,0.0
M003,day,971.64976,65.62903,34.48949,11.89929,75.41868,0,0.0
M003,night,973.46915,59.99025,34.50745,11.95227,72.81183,1,0.0
M003,night,981.22875,58.23359,34.90693,12.03426,64.28267,0,0.0
M001,night,6.63569,50.22089,5.01487,0.0685,72.7091,0,1002.48009
M001,night,9.79124,50.2845,4.97755,0.15913,72.95111,0,984.12289
M001,night,27.81403,50.90882,5.05385,0.27442,75.67431,0,958.85737
M001,day,35.64455,48.79861,5.0229,0.25423,73.19911,0,975.39648
M001,day,43.40239,48.03306,5.09131,0.30914,63.77919,1,1071.30764
M001,night,46.91692,48.53931,5.11949,0.29752,70.00232,0,958.26943
M001,day,84.61959,51.03173,5.33433,0.4785,69.41992,0,906.65446
M001,day,97.11585,52.26805,5.43263,0.54717,69.40431,0,894.62629
M001,day,99.37748,54.40348,5.46141,0.69001,75.98895,0,891.64315
M001,day,109.75737,49.75406,5.45177,0.54592,66.10422,0,895.94391
M001,night,112.66578,46.45095,5.40891,0.57537,71.08618,0,871.92281
M001,night,131.46733,50.90147,5.69143,0.72379,74.25917,1,940.90873
M001,night,133.37265,47.41289,5.63781,0.71926,70.35475,0,852.24113
M001,night,151.97241,52.2568,5.89699,0.88823,73.01783,0,829.81991
M001,day,154.68782,53.51352,5.93081,0.86542,70.85308,0,834.90716
M001,night,161.34122,45.95211,5.87075,0.82431,68.05145,0,823.80645
M001,day,165.17607,51.86265,6.03799,0.83214,64.84513,0,823.6641
M001,night,171.3161,55.64901,6.14687,0.9784,78.83287,0,780.78725
M001,day,174.87279,55.87079,6.2411,0.97772,75.03924,0,765.53154
M001,night,180.8436,48.91916,6.11161,0.97242,70.41625,0,788.24421
M001,night,182.58312,50.14331,6.18119,1.01374,72.01727,0,791.94192
M001,night,184.53852,47.88023,6.20674,1.05342,74.2984,0,784.03216
M001,night,189.26899,48.72991,6.21313,0.99759,68.69526,0,793.38
M001,day,193.34591,54.56407,6.43048,1.12056,75.61584,0,757.031
M001,night,214.36178,49.35855,6.5659,1.14895,70.24592,0,731.02545
M001,day,217.72129,55.48086,6.74738,1.39239,68.57485,0,727.28261
M001,day,221.58369,56.67236,6.83583,1.36325,75.08052,0,716.58441
M001,night,225.15169,53.80707,6.81753,1.2715,71.54406,0,716.93244
M001,night,232.15367,48.36262,6.82411,1.37393,68.62514,0,731.97904
M001,night,235.05132,48.05267,6.84736,1.39605,75.49316,1,823.05269
M001,night,243.22838,53.3107,7.08563,1.52835,76.56165,0,696.76097
M001,day,250.00084,55.49163,7.22776,1.47313,73.37668,0,678.38544
M001,night,251.22724,52.72141,7.2135,1.52432,77.84189,0,663.26407
M001,night,254.4694,49.27941,7.18361,1.52677,73.34563,0,677.07593
M001,day,257.94769,52.41291,7.28073,1.50174,68.43482,0,677.63333
M001,day,261.98826,53.76356,7.39551,1.59473,69.54474,1,767.44633
M001,night,282.75754,50.3819,7.66281,1.73461,66.68429,0,658.91486
M001,day,285.33194,52.93424,7.78016,1.82356,69.20153,0,642.64273
M001,day,291.85058,57.84387,8.00482,1.9628,75.22332,0,594.46896
M001,night,292.3818,55.89872,7.96702,1.93787,75.23865,0,600.57105
M001,night,298.09555,55.06167,8.06968,1.96969,74.70488,0,608.09688
M001,day,301.74097,54.64981,8.10705,1.97407,63.96972,0,612.68353
M001,night,303.17553,49.00489,8.06589,1.9014,66.62375,0,640.26
M001,night,306.45124,48.66878,8.08252,1.95228,69.45398,1,713.72779
M001,night,316.74472,56.21175,8.43979,2.03834,75.7905,0,584.42645
M001,night,332.63469,50.4555,8.6698,2.16023,68.88672,0,577.7787
M001,night,334.11901,51.00228,8.6766,2.22068,72.33881,0,575.21214
M001,day,335.15874,53.9939,8.79482,2.16903,67.05471,0,566.68876
M001,day,337.5827,55.31031,8.81233,2.25149,75.84867,0,556.40694
M001,day,345.2792,57.55727,9.09553,2.32267,76.49654,0,544.99486
M001,day,349.85489,53.3414,9.08485,2.31253,69.36544,0,536.28746
M001,night,359.00688,50.48512,9.3007,2.4597,62.14501,0,534.0012
M001,night,373.09994,53.66298,9.61767,2.58887,70.80809,0,506.35698
M001,night,386.0654,54.41305,9.91615,2.74059,76.05664,0,472.26704
M001,day,402.2248,51.93247,10.29372,2.89985,67.88613,0,448.29968
M001,day,422.60529,53.85145,10.82801,3.07539,66.37321,0,437.33859
M001,day,446.36248,55.89928,11.5597,3.40507,67.15046,0,403.40516
M001,day,454.44011,55.70764,11.7445,3.54857,68.30332,0,357.07932
M001,night,457.27755,56.24711,11.82778,3.46714,72.91416,0,379.14544
M001,day,476.72032,55.65123,12.38845,3.76741,64.12424,0,328.26437
M001,day,479.00832,56.00841,12.50475,3.79575,71.19487,0,323.55846
M001,day,510.3848,62.11131,13.5822,4.21198,72.07126,0,219.97018
M001,night,527.72093,57.42032,14.00998,4.39067,72.8644,0,229.07898
M001,night,528.93857,56.44766,14.03777,4.42519,76.30945,0,238.0055
M001,day,530.07088,58.65644,14.16481,4.50269,74.75223,0,227.94686
M001,day,546.23075,54.58654,14.59954,4.65888,70.41343,0,206.56083
M001,day,556.46081,62.14428,15.07242,4.70855,73.57273,0,153.59514
M001,night,559.34183,58.74028,15.14346,4.84197,75.36708,0,167.72829
M001,night,578.33761,58.28167,15.77081,5.08201,75.22454,0,114.54045
M001,day,589.56541,58.64305,16.14686,5.21097,69.96043,0,115.81656
M001,night,598.47625,55.25246,16.47497,5.36751,70.30314,0,101.95252
M001,night,608.22932,59.09782,16.91111,5.43699,76.70317,0,73.60177
M001,night,644.53499,55.82446,18.2352,6.03182,69.29251,0,0.32013
M001,day,658.13422,62.40213,18.90686,6.22486,73.82193,0,0.0
M001,night,667.41528,53.71219,19.13377,6.25126,66.38153,0,0.0
M001,night,670.04838,56.27703,19.2631,6.38584,70.45664,0,0.0
M001,day,680.47452,62.67412,19.83541,6.66951,76.44198,0,0.0
M001,night,694.02746,56.91183,20.28218,6.71647,71.8231,0,0.0
M001,night,696.97295,59.88421,20.4797,6.87706,70.47328,0,0.0
M001,night,702.87424,62.58582,20.81223,6.90904,77.50474,0,0.0
M001,day,705.98655,61.57534,20.87456,7.0588,72.59952,0,0.0
M001,night,716.09834,54.86001,21.2129,7.05732,67.66136,0,0.0
M001,night,717.26936,57.3318,21.29842,7.16143,68.85259,0,0.0
M001,day,748.86624,62.86166,22.82558,7.72483,69.38736,0,0.0
M001,night,757.26005,57.45369,23.13221,7.81656,72.27714,0,0.0
M001,night,764.14625,56.27925,23.41533,7.90809,65.78017,0,0.0
M001,day,766.73422,60.17734,23.58887,7.9773,69.24133,0,0.0
M001,day,781.41165,61.29122,24.32267,8.22034,70.9656,1,0.0
M001,night,806.54271,58.26757,25.45959,8.67162,64.48386,0,0.0
M001,night,834.66205,57.80422,26.89824,9.14575,68.40994,0,0.0
M001,night,834.92906,56.10461,26.86399,9.07237,62.98328,0,0.0
M001,night,875.55735,63.1547,29.14577,9.91623,71.64033,0,0.0
M001,night,879.99753,55.88761,29.22927,9.97038,67.52901,0,0.0
M001,day,890.60011,64.63161,30.00178,10.36942,74.51602,0,0.0
M001,day,899.73974,64.53558,30.46764,10.49976,74.11741,0,0.0
M001,night,903.28118,59.75572,30.56459,10.42973,69.53635,0,0.0
M001,night,958.78772,61.03793,33.73421,11.56932,70.36469,0,0.0
M001,day,970.20752,65.35367,34.49601,11.93092,71.98301,0,0.0
M001,night,988.55136,64.67696,35.60796,12.25999,75.47212,0,0.0
M001,day,990.42945,67.13934,35.75908,12.31801,77.65909,0,0.0
M004,night,1.60814,50.49036,4.99588,0.12956,76.28046,0,984.41363
M004,night,27.16378,49.82032,5.04812,0.21186,75.14567,1,1066.7175
M004,night,31.89974,52.21969,5.11531,0.25974,72.94132,0,941.9818
